applicant_id,name,phone,email,risk_profile,bank_avg_monthly_inflow,bank_inflow_trend,bank_balance_volatility,bank_payment_regularity,bank_upi_txn_count,bank_min_balance_ratio,telecom_ontime_rate,telecom_ontime_trend,telecom_plan_value,telecom_active_months,telecom_data_usage_gb,telecom_missed_payments,ecom_purchase_frequency,ecom_return_rate,ecom_avg_monthly_spend,ecom_spend_trend,ecom_account_age_months,ecom_category_diversity,loc_address_changes_24m,loc_years_at_current,loc_is_metro,loc_state,loc_pin_code,loc_owns_home,psych_engagement_score,psych_consistency,psych_completion_time_sec,psych_straight_line_ratio,psych_mean_answer,psych_std_answer,merchant_filing_regularity,merchant_rating,merchant_months_operating,merchant_annual_turnover,merchant_gst_returns_filed,merchant_has_gst
4f24c3dd-6a81-44bd-932a-b0a318772b0c,Hamsini Bail,8393010310,ekavir83@example.com,high,41288.291496824226,-0.03147133252603627,0.48892710483060753,0.3998861160892912,13,0.04653477392190836,0.5767077869890515,0.01034664876426281,702.579975257725,12,-16.333943870932423,4,9,0.3033250050270776,1933.9061270416007,0.17715151827328904,8,0,1,-1,0,Telangana,260961,0,0.5908901903838615,0.6711566903415045,178,0.25202709596872735,3.132761467529528,1.0813223847568023,0.6948674270922005,2.464067890549904,-20,871537.3965797739,5,0
6edcfc8e-e7dd-4600-908c-6e7968179a36,Tanish Zacharia,+919973763116,pallavi67@example.net,medium,23756.9771309641,0.023116405078551304,0.5688491756676426,0.5224205808898845,24,0.6985514896131395,0.5108236616149417,-0.009579057414915028,-143.40650760480594,22,1.4416401671433257,4,11,0.06353885677904694,2487.3082823049485,-0.0674853678639716,29,4,2,7,0,Punjab,143064,1,1.0,0.4051969362696021,442,0.20109597654564573,3.0788580138384627,0.8552041578423698,0.7990477819338168,2.4900342105605695,36,816800.4389521191,13,0
9f1c8014-9a5e-4eac-94e9-7bdf17e33cbb,Guneet Bhat,05133387262,turvi31@example.com,low,76281.57522701687,0.04490716752649812,0.965089290335204,0.4212851793786656,46,0.7037951143211427,0.6684403245629668,-0.0044377437294004845,1322.6066305652566,25,17.65279739105088,4,16,0.0,5333.850952520477,0.02627294382459399,32,9,-1,25,1,Meghalaya,510129,1,0.32165235132606607,0.574952794885147,431,0.1346316425520063,4.176932066287968,0.8912312634991272,0.13682118344389316,4.63059740530332,94,1796026.1512444043,10,1
9d716b61-ff0f-4e11-bf49-077d5b1d471c,Chandresh Zachariah,+911326773602,yagate@example.com,high,82027.3176896119,-0.011775272394048379,1.0,0.6503186503216757,17,0.034023874953744204,0.4274790981056874,0.008131613025572287,896.0750330437667,17,-2.6412500236350622,16,-1,0.324964620569977,2533.077407895739,0.04848138998845712,16,4,3,3,0,Madhya Pradesh,655796,0,0.4669474641268972,0.45449790196222273,302,0.33214297178305197,2.976880533023221,1.0959819813791343,0.0,2.1908696781817736,28,779957.6484877375,5,0
06372e45-f944-4ad7-8135-75f590089dd3,Bhavika Sampath,8723430980,dakshesh09@example.com,low,110918.44525859063,0.027155652127858584,0.29926616411942447,0.6498916674583354,26,0.2703487884634398,0.45374276146305376,0.0019603558285889466,1255.7375445047805,23,11.005188044923115,3,19,0.22935880809411935,3516.3159788722082,0.018523390436244278,41,12,1,5,1,Uttar Pradesh,813071,1,0.646649520052781,0.593013107912257,262,0.29563178543945745,3.525296402615617,0.7276685148420703,1.0,3.262989088796525,170,1242483.9482752613,11,1
2937faec-7353-4bbc-9b74-5a5a833c0110,Dakshesh Trivedi,+912191361939,bumboni@example.net,low,129429.38321553894,0.0036752641766196435,0.16033592130036395,0.245791757381418,29,0.6916017612525966,0.6798852133315251,-0.008577061356646747,530.5238050119236,22,28.069891105719577,1,15,0.023867182764505786,5097.360197191883,-0.0434616818860094,22,14,0,4,0,Goa,238689,1,0.5286841425656807,0.6013491988585425,186,0.35641529127890165,3.054770867454997,0.6843728239700468,0.6358353196889939,3.6024832922836585,88,3300498.19160646,10,1
1f124a33-f9a9-490d-958c-a6ba9fb90e91,Advika Jayaraman,5346247510,echaudhry@example.net,medium,49997.1371519562,0.00836831074464685,0.7540821658482104,0.903558069814876,27,0.6966301050779562,0.6743608757727327,-0.009019162939375254,1822.6628664206214,18,18.56206633434484,2,16,0.21628492943304814,3910.7044210418794,-0.024524434925324932,61,11,-1,12,0,Odisha,702325,1,0.7656510280480887,0.523294525253265,243,0.3569607226330093,3.270488853002484,0.809609102178519,0.4241885781985855,4.40681911487655,98,2375402.6629208867,12,1
c88e9ee1-0098-4a32-bdbb-8124c2f84100,Yashawini Lanka,+915135427849,mistryhemang@example.org,high,53565.822353639196,-0.00772836361798272,0.7379899665411158,0.37965885597423266,14,0.22192624236967726,0.4032064162464464,0.0011219906847736976,695.0411224338803,11,-0.8260544002506676,5,12,0.2253449991118831,1373.6827887053464,0.09220398440673969,27,0,0,-1,0,Punjab,417317,0,0.6557486299963723,0.4347860530231513,194,0.2697047189456514,2.461229240121322,0.6737088770369113,0.21362360467221764,2.6407181845237537,6,-84557.44603115285,5,1
0168813f-e679-454b-9d0f-1e83a9fdfa7e,Jack Chhabra,8244935348,dkrishnamurthy@example.org,medium,10479.145361167195,-0.009992997165372053,0.0,0.48612406102998196,25,0.5722916391961845,0.5068198463340522,0.004944240283312241,518.5147423501783,1,6.467126749510914,3,12,0.4719579552573619,779.5155672687595,-0.12835472781078738,59,5,2,17,0,Madhya Pradesh,567464,0,0.44457837281375284,0.5245984358971141,138,0.21904704473681724,1.986655449756398,1.063438962159529,0.42630323592211594,1.7362713493476591,38,-116567.31112584914,6,1
1bc2fbe6-27d3-47a5-ab49-4a3b7c70648b,Aradhana Basu,+915242786801,dixitbalendra@example.com,high,76133.97766894005,-0.007643528109245523,0.37007555491339583,0.43997769615558135,22,0.3289861277385897,0.2897366895745381,-0.00467794537912424,-100.01237204419633,26,9.206927781897262,7,13,0.624695484860142,2744.8617719347103,0.018980315441455894,43,0,3,-3,1,Andhra Pradesh,339851,0,0.35005966236619435,0.4609080650901526,99,0.31479082718729845,2.3929075779030713,1.0214571573907028,0.4143905696258544,2.264804594579516,78,288645.18614894815,4,1
e1cda889-71d8-4d80-825d-29fc0f27293d,Qushi Datta,+914505331586,warjasgaba@example.org,medium,51293.16635458297,-0.018419812430356657,0.30999164398667817,0.7224474903310611,22,1.0,0.6197638185058376,-0.0008024636556643262,60.51198361295599,19,10.195885145206407,1,5,0.14466922917145247,4680.697288885408,-0.003920985221935597,6,-1,1,5,1,Uttar Pradesh,761411,0,0.7131340914706643,0.3831906005643469,286,0.014046646614277965,2.894668677033357,1.3207840004538454,0.8243610658097398,4.7633726059546495,59,690257.7030332958,10,0
5df5ff6e-2397-4003-af35-3713abe67ef0,Aryan Gola,5634216073,trivenipalla@example.com,medium,37582.14498959847,-0.00043228187205246243,0.8170175615091025,0.5877274968711796,21,0.10528477845150469,0.4281128643108513,-0.002923575493331974,549.8760520875421,12,0.5947719653937114,1,15,0.24522630516497235,3913.6317946588433,-0.008301373447636849,38,7,2,1,1,Rajasthan,988633,0,0.6964289286288896,0.40572624137730967,271,0.22480853077471094,2.987118272212542,1.0948251467512384,1.0,2.783750561150331,21,748893.6697119232,11,1
dbd291da-a0ff-47d9-b95e-35e2e65421f9,Udant Bajwa,3654145868,ayaan14@example.org,high,93972.98371200217,-0.0058651399758342035,0.11896269354494884,0.58411417894309,9,0.0,0.4612859074117283,0.003534108557299456,775.9701645631587,3,-3.940604171414933,5,14,0.498761446959907,-1084.3544293691054,-0.10206206891713583,87,-1,4,6,0,Mizoram,322535,0,0.5658384595551663,0.2088727764826743,376,0.10707732600656072,2.939719945024733,1.2080413058154955,0.9164413108228692,1.4282633254238455,24,333416.1342880917,4,0
3a0c9e40-c482-4e70-8f56-3293757afde4,Balvan Chopra,6556981693,chaitanya60@example.net,high,113054.60335833766,-0.0016245509236615802,0.6196767280881506,0.2950886822110645,13,0.5423711139918682,0.6499170543637491,-0.005356309964746446,-65.26012761211496,15,-8.363581962598442,2,6,0.21446601153929468,1278.0013247361958,0.022224467621161162,34,2,4,-1,0,Gujarat,806525,1,0.4544068701888566,0.44439209823552295,247,0.282773317030209,2.8223476857661884,0.8208858252992913,0.5055774780645681,1.8671322241729842,26,484996.1644547687,8,0
75309681-5d97-4812-bfa2-b752a2e8e745,Januja Sankar,+915951484656,joshua36@example.net,low,113599.08287616012,0.00235233257606538,0.16662598448006227,0.6397128780248977,50,0.5223930543245786,0.594086945840023,0.00015963986573960264,1706.5751309006891,20,10.963978377486084,4,13,0.37963458629213764,4952.080010337334,0.05431877564787418,57,9,-1,0,1,Telangana,494688,1,0.7129511471736771,0.5092214485950516,180,0.26916846337500555,3.275650619515039,0.9617191618339334,0.6560961706019035,2.9136368332306506,92,4301501.212646454,11,0
af5f1231-1232-498c-b836-a278aa3b1a2a,Owen Mitra,08044369957,rsathe@example.org,medium,88856.87159227647,0.01569534258139035,0.3562437987919455,0.6028329576252768,42,0.5830815244672282,0.5577475534925296,0.0011074043341423292,552.4523399593943,15,10.42193439680216,-1,13,0.1499436929888542,1360.3350879605648,0.009680585226110034,66,10,2,10,0,Meghalaya,288383,2,0.7129581242676388,0.3707641719384262,26,0.34075886694188906,2.9561046201084102,0.9774508961235467,0.4520149773601787,2.0922204366523767,89,-26996.76971505978,10,0
077da941-74b3-4cf6-bec0-14b68fa131c9,Omkaar Chad,08951343320,kondavaishnavi@example.net,low,121855.6137641831,0.023222522818767626,0.0,0.6641873793254685,46,0.8580809197435497,0.4160832179102823,0.013504263129638056,588.4582013910197,24,7.639477824120682,-1,17,0.2396291234476263,5247.547046440302,0.11475285040218805,22,8,2,2,1,Maharashtra,456306,0,0.44834836145710444,0.5395513251894681,217,0.18649435931923714,4.546742294003823,0.6762545107368256,0.6887034350762977,3.550729317174402,159,2277976.5726274047,14,1
eb56ddb7-ad35-4213-8a56-a03eb9be8287,Tamanna Sachdeva,9367632016,patrickvasa@example.com,medium,79236.16071069529,0.0020799275919734664,0.7857816366178214,0.36436600309881423,32,0.35622794278364844,0.428354744702908,-0.01151732397399275,201.4880180796274,19,2.0619437163054233,2,22,0.0,1350.3944496586716,0.012402519964326876,30,2,1,12,1,Sikkim,648574,0,0.6295379331342407,0.6956081080039235,193,0.34200051034898293,3.3055815298788143,1.1678264873275979,0.229070405262641,4.956033404798841,6,580891.6728914712,5,0
61a7a642-eff8-43ff-a28c-334be834c482,Zaid Dara,02788957986,vdutt@example.com,medium,122562.9433950447,-0.006352664550389665,0.38636962292759136,0.22852520396133721,28,0.0,0.6589797072286976,-0.0009485011813474707,1507.4562393460737,11,5.619246558686122,3,19,0.6433643840485664,3889.425431560696,-0.08175120115739766,39,4,1,3,1,Kerala,863547,2,0.7691692780310967,0.5024795920680427,264,0.15005655414933416,3.1898057263850177,1.0065709436357173,1.0,3.0987541896378668,37,149614.8122132318,10,1
704fe0b1-6be8-4560-b52b-c4d7b43ccd59,Aashi Kota,4873471434,ekaja81@example.org,high,61686.67344112392,0.009908994346486705,0.6485736678561259,0.23373268547661347,4,0.05107157982372422,0.5679314279319765,0.0013477123257803793,317.11191501448826,-3,-7.035027075928102,7,5,0.5576045381614121,2353.0484567906024,-0.1585227393430853,21,1,3,4,1,Kerala,428483,0,0.7655019546986029,0.3422575760054478,156,0.29347442888951425,2.694193706078407,0.9513488450541793,0.40970401111488264,1.659042306963614,11,10674.00067508992,1,0
ff3dee3e-b82d-4ae9-83c8-55d305a78591,Vihaan Rajagopal,2316658760,osharamachandran@example.net,low,104927.51352991271,0.014896568578244158,0.0,0.834977298447225,39,0.6718050773785862,0.8241602580390023,0.010555686893285909,1801.1732208036415,15,1.4142272963097133,5,21,5.635901987240122e-05,4305.548607216901,-0.04725122149111902,62,10,2,1,0,Andhra Pradesh,566421,1,0.5313275201280953,0.6610336648908071,387,0.39200807599815124,3.7501457411856696,0.8546036332371097,1.0,4.168093660512345,33,2189355.804307828,12,1
7ffe8b95-1a23-4731-84f7-7428448d5327,Lajita Sood,+915466889373,rajata70@example.com,medium,78399.41873788618,0.026035889100401582,0.7376528932355999,0.6261041231809535,35,0.49838520217709104,0.5465933915901718,-0.009330179886377455,1079.750301514599,7,4.841691482543505,3,12,0.3064804673474057,3109.4551883446143,-0.051520297458791116,41,8,1,10,0,Haryana,919411,1,0.6868591940754536,0.5797206276394673,316,0.29249991256277325,2.6494822354354666,1.0376996971112868,0.025558394757879854,1.3436358754518447,57,-778823.5676348871,12,0
2799e04c-8e92-4de7-8f15-79602e99d4f8,Nidhi Gandhi,02980699016,triyagopal@example.org,medium,141565.146067568,-0.0018130227443309123,0.32362123853734526,0.13860817700688785,33,0.5060991498642339,0.47074538624139745,0.009978069712211872,247.27009234326897,19,11.638929557461022,3,16,0.28370925922476314,3448.429997593358,0.05425485828496128,17,4,3,1,0,Punjab,888657,0,0.7752563690651737,0.45883630457636676,353,0.2878826295503166,2.5667880986403047,1.1026080096524065,0.545591872054179,3.235359903201473,69,-165724.81766167327,6,1
c86b6043-90be-432a-8454-8e3582019a05,Ladli Narang,+917556464170,pallaudarsh@example.net,medium,21791.840086276163,0.019134881384020145,0.8178108426375444,0.0032446518860764773,21,0.4166704749695984,0.584452703379255,-0.008803306460394098,-118.32912594764247,21,-3.3789126385289934,4,6,0.0,2114.0621276436614,-0.028526018944011744,29,9,1,1,0,Arunachal Pradesh,322775,-1,1.0,0.43380281187243763,185,0.36573480706422606,3.1583925849703043,0.9066714979005474,0.1820418496756223,3.4037338266874726,57,111214.66604927846,8,1
51b3331d-8d16-49ee-a220-78fc968e53dd,Banjeet Balasubramanian,+913092327193,xkunda@example.com,high,-6661.171816932623,0.0033045758089784924,0.823040646139882,0.8759468400875343,21,0.18223877114996684,0.3017504355972868,-0.0011340637341715832,1684.0731277212337,16,2.002530357315951,6,3,0.5845383264690851,-2439.649562407588,-0.060371983850300265,44,1,3,5,0,Delhi,396749,0,0.4557570286450219,0.4766458894309983,125,0.45914908001889126,2.131590414360566,0.9319442461514853,0.22052706641790562,1.341528530692051,24,-804091.537630876,3,1
28d3e2a1-ebeb-49f6-a1c6-4f018d173674,Ishwar Gade,01904966319,harshmitra@example.net,low,70998.9002308268,0.027648027586526826,0.12132844307934032,0.5516219124642834,31,0.3516852699135108,0.4008470274599198,0.0003222022974394436,1905.4979721944228,22,30.914916504495267,0,17,0.0,5564.514137532898,-0.19945005789394574,27,10,2,0,1,Jharkhand,804027,1,0.6876655331330296,0.7495491084286129,228,0.261373598374757,3.930799444897976,0.7757524103516777,0.7918624107562536,3.9694365489770354,57,10771629.346651562,11,1
44650f7f-c7fe-4616-a4d6-6fa2bfe0040c,Benjamin Palan,6518506716,tripti26@example.org,medium,86079.53857329952,0.026294144007987852,0.5757703556839286,0.26741011309470697,43,0.11696737360465681,0.27883556913285307,0.0028592129723538405,962.8577327852064,10,1.7660182584991677,1,19,0.36243512433256503,3554.7177890796384,-0.034480629617217866,43,3,0,8,0,Odisha,992609,1,0.6768718699533126,0.40294015656609766,126,0.33699846221085517,2.8716466189652943,1.134316109331324,0.5585039610363126,2.1911238542781306,-39,2454545.4553388497,8,0
dc242979-ce1e-4f15-a04e-6a42aa3c3933,Veda Shroff,09453147379,bnayar@example.com,medium,84075.89831770117,-0.024066948142500464,0.3583288689719688,0.8530145470364395,7,0.0,0.49962892639791845,-0.012234152859703326,1139.6808272707926,20,-3.9884858011867266,8,12,0.0,989.4860697274406,0.19283150994227236,16,4,5,2,1,Goa,966342,1,0.36607694670824364,0.16625030227198484,45,0.3584303427998684,2.560811293053124,1.102815176459561,0.21702943595937618,1.8908298552631755,13,424618.9045725014,4,0
3ef89dc8-d79e-4700-9fa4-f677b6aef4b8,Qabil Sura,+915454948083,khurananiharika@example.com,medium,113540.32076978986,0.02200765005585953,0.7095732506465721,0.4026145621317053,40,0.3197065753165248,0.43582088434665917,0.002784887629918386,582.4739335788726,19,3.1114508263874834,-1,22,0.3952131156179598,2987.647904592076,0.013702088274583767,25,12,3,7,0,Himachal Pradesh,959094,0,0.49505504029763453,0.5721952397099299,291,0.40215677806772315,3.2215337969908644,0.7778168082010029,0.4601574059349709,2.731431689622426,111,3112059.050909236,9,1
04a99a08-71d7-4430-9619-02d8594ff2aa,Vamakshi Swaminathan,00143634957,pavani85@example.com,low,17826.47782153429,0.026073033782039377,0.3926657927705288,0.9172613160394442,41,0.663676254269145,0.46971371531596673,-0.00011704067276902082,2070.345379448541,22,14.24836174053773,-1,5,0.0,4949.843522769192,0.05096739542285292,10,10,0,14,1,Meghalaya,259068,1,1.0,0.5445859464780748,262,0.2251955779880786,4.065371693162685,0.9649515769645175,1.0,2.8327520899152505,133,3086025.1986066117,14,1
93604835-cd0c-4318-ac2e-16d3e36f3500,Anika Mohan,03135182337,barkha13@example.com,high,58369.430302537716,-0.03686413050610933,0.9681873941230851,0.363415469805009,11,0.362270916927553,0.5369940832328017,-0.000251236462768022,95.28847368950511,10,-3.7472690611436863,8,18,0.589110499351524,2525.9249640041357,0.07825285677880385,3,6,4,-1,1,Odisha,689243,0,0.4725615026037352,0.32361419080111603,251,0.23716976747295898,1.9924233039518533,1.0258384686309765,0.6771738202311071,3.0973866756556667,-6,793.103773254843,2,0
071c8d26-fd29-4cbd-80de-31c2eca580fc,Jalsa Gola,00824008427,arorabhavani@example.com,medium,78420.86713021137,0.00016826329721191015,1.0,0.5387432351488521,22,0.31410752046321927,0.5111466412665215,0.007510956044026112,-38.3808365754162,24,-0.026477377877308417,-1,13,0.24762409909980831,2939.946746081934,0.026439900663800718,46,8,0,-3,0,Kerala,937318,1,0.7973581561064345,0.47870255396270184,217,0.15076921765573253,2.7528900852685836,1.2447489684235964,0.4977084525603458,3.9143211484081104,55,1583273.004243426,11,1
d291e27b-bf61-4c90-83b5-9aaf76cf9641,Ridhi Oak,+910471167190,manthanmodi@example.org,medium,40992.740238177365,-0.014812218632383054,0.5018017538505779,0.5661021782020728,4,0.014474221626788276,0.4426133088366552,0.002275947852046732,186.13915856631945,13,11.284670752455103,9,25,0.2803488649922974,1055.5802792896168,-0.03672256046643119,6,1,5,-3,1,Haryana,200207,0,0.7195195885710984,0.4915203611113596,28,0.2512817932786754,2.540264321711275,0.8791663696232022,0.1668776026272861,2.1227953598405054,-7,-312116.4379065961,6,0
8673f4f8-e9b6-4d65-84e1-d085d73fa919,Jagat Saha,9938677496,darpan91@example.org,medium,56696.07837846959,0.03202727294251514,0.6853454896109679,1.0,33,0.6330600640089737,0.41909935757731687,0.00030058427199297963,796.8657260961669,8,9.629266349845837,1,20,0.13049668234532735,-2000.0708828911415,-0.15279522451072872,46,4,1,5,1,Uttar Pradesh,244137,0,0.9380893709473511,0.6409600280089821,441,0.2653447632467698,2.4892646042754025,1.1105834563265564,0.8859127616737377,3.558197001167518,18,1373268.5631094722,10,1
063aaaa6-7a11-46fb-8b03-31ccbeb36da3,Aishani Bumb,+913281206797,bachittar34@example.net,medium,3351.4521873082977,-0.012360190596769925,0.7260316846007284,0.926423226000475,19,0.0,0.6827290807222886,0.0008533823195546585,419.1299870085409,14,7.371105287226584,3,17,0.12814515935580162,5719.8297209602115,-0.004658788885918292,18,3,-1,3,1,West Bengal,678459,1,0.43044128659462333,0.5057364566710337,291,0.5011873926469224,3.100152474666151,0.9453747893041295,0.0,2.7629882587624173,62,2935424.9365115515,8,0
970268f2-7068-4f82-b041-c0f06e3e6d10,Sudiksha Bobal,3493618324,ekbalbhasin@example.org,medium,52247.29425206715,0.007929765582114695,0.4869168740151023,0.7769236433858648,23,0.636635501362447,0.44901892409608524,-0.002190774416608391,1031.0027213496683,10,10.221257362561467,3,18,0.3250300139350156,4461.522097788157,0.08504707946201767,82,4,2,0,0,Bihar,914891,1,0.5294565775307765,0.49177952461976654,361,0.20710021613815194,2.4640904601325784,1.2279416667566263,0.5734398138298238,0.4829536611270434,17,378601.40522824274,4,1
8e229ead-e348-4cf1-80fb-8be375937884,Bhavya Sarna,+917464887719,sankaranekantika@example.net,low,60085.38149246428,0.019811588276911332,0.16695054425162797,0.8156610280175474,35,0.685366889556456,0.6124635061849347,0.003994925641035294,2865.528799464226,22,9.985999824544269,-2,17,0.0,6660.645141647419,-0.0328908853902376,63,11,1,6,0,Punjab,300847,1,0.8544990843173855,0.5595416543194005,318,0.29984268355869614,3.1278707434828155,0.792800392123626,0.3259036828907447,2.404083121244002,129,1673262.3389523746,10,1
d5a9f101-000a-4521-b29a-009fa932901a,Atharv Chand,+919904902787,pratyush96@example.net,low,109209.47629732182,0.009685224702053536,0.01943349681566081,0.43389286050345544,32,0.29497554402930015,0.5097579298952905,-0.007437586808360857,806.8436597276556,23,18.01060273819236,2,22,0.12297219725554462,6172.820012375498,-0.025977907275875727,23,4,0,-2,1,Tripura,811027,1,0.6462134527678499,0.7086221113440551,278,0.277685965349675,4.0559179424455385,0.8280906305620004,1.0,5.508225844738849,89,3110232.097294507,11,1
9e6f076d-da70-45c5-83af-b8b6df6dac97,Gavin Singhal,06551256746,shagaurang@example.com,high,105113.93013053025,-0.0008150708038336275,0.43264870593297294,0.5002869065309966,9,0.0,0.6000158120033482,-0.0004610939850971164,1099.8701949315214,18,-5.64168169804773,7,4,0.7508463851950753,2651.4232848382753,0.0016772258843220401,63,4,5,-1,0,Manipur,584631,0,0.539616722722662,0.3825274630219627,333,0.2367620372992566,3.0086920771591754,0.8550170983375216,0.05368723503515027,2.24831984262624,-8,-1117944.273641527,6,0
